167.8095238,108.242990082,185.294445464,108.431124921,127.133115583,188.740131343,0.354965155547,0.10419504965,0.353844034203,0.242396303237,0.124728365048
149.821556,204.210836969,145.237550409,196.036603408,177.153291128,139.901631448,0.363027073147,0.030596435609,0.308467276952,0.182428589435,0.0662115974286
211.6587678,39.219680697,143.626966661,39.3485411575,95.286628392,149.051158149,0.814703255128,0.321422078783,0.814094442831,0.549810152528,0.295795020928
270.4918033,343.445187878,208.046464181,347.064662188,364.126589651,211.606764784,0.269706452055,0.230858526422,0.283087538897,0.346164967695,0.217696202981
208.9832182,398.281682222,298.333328022,398.281682222,484.748882898,298.333328022,0.90580701002,0.427546817355,0.90580701002,1.31955889604,0.427546817355
39.11853271,159.737054545,304.048133138,126.195829402,147.348900099,286.872099079,3.08341119871,6.77248306812,2.22598575815,2.76672870609,6.33340642415
130.1395349,166.56678873,266.134701442,165.610866067,374.892385284,265.806665472,0.279909205592,1.04499502512,0.272563838454,1.88069559778,1.04247437703
417.1145686,262.681555157,255.629860624,262.607557806,331.690880912,257.382340602,0.370241236026,0.387147129668,0.370418638967,0.204796701239,0.382945694115
397.0049917,310.82476994,361.123454815,310.82476994,367.714029453,360.713540689,0.217075914817,0.0903805685953,0.217075914817,0.0737798336529,0.0914130848975
461.9735259,555.095543959,869.215596406,555.107983063,540.630765093,869.20566993,0.201574360517,0.881526857438,0.201601286527,0.17026352114,0.881505370328
448.4727756,490.854644485,726.492025899,491.822216382,457.200516911,726.492025899,0.094502656997,0.619924475743,0.0966601388992,0.0194610281512,0.619924475743
468.5756241,199.064718793,1215.12313901,199.375328191,162.929691843,1493.72025406,0.575170562542,1.59322738212,0.574507682567,0.652287307612,2.18778907232
267.2727273,293.835672231,175.640053631,290.131770265,279.812768211,169.118863668,0.099385168099,0.342843336822,0.085527031493,0.0469185204105,0.367242346885
94.82905983,188.367037625,53.3421843032,186.845469154,214.678162767,53.3421843032,0.98638516466,0.437491161477,0.970339782857,1.26384362717,0.437491161477
303.5980991,336.337625915,531.000611174,478.355878999,454.059244369,531.225961034,0.107838378804,0.749024821789,0.575622114951,0.495593173063,0.749767085528
239.5996094,318.67730247,214.522953654,318.618377014,352.446378407,209.881178513,0.330040993255,0.104660670394,0.329795060234,0.470980605059,0.124033720094
286.5049751,332.533862333,719.206106695,347.019717521,372.629322534,732.993223236,0.160656502446,1.51027440778,0.21121707363,0.300603322522,1.55839614296
222.3439211,258.428815146,331.030418511,282.146213419,307.828258649,331.314841388,0.162293144186,0.488821537703,0.268963019196,0.384468966483,0.490100740101
705.8,667.271523363,828.596277208,667.265956247,641.237788492,827.913775513,0.0545883772131,0.173981690575,0.054596264881,0.0914738049136,0.173014700358
323.9961759,470.61223481,603.892276929,470.597119058,521.39378704,611.197218683,0.45252404138,0.863887051295,0.452477387274,0.609259077184,0.886433433929
630.0188798,942.622729415,620.471969663,940.591853033,376.639431346,624.148897702,0.496181717148,0.015153371499,0.492958200446,0.402177548289,0.00931715268575
1451.466414,1546.21989252,1333.59567352,1703.86306431,1853.02422164,1257.50797116,0.0652812063759,0.0812080385347,0.173890796146,0.276656630678,0.133629301353
759.7964377,460.815464809,531.002712104,460.815464809,403.298259685,531.179433581,0.3935014144,0.301125030658,0.3935014144,0.469202223551,0.3008924401
694.017094,733.35940133,646.138130258,733.419731425,794.781875915,661.288797998,0.0566878073611,0.0689881620437,0.0567747361926,0.145190634044,0.047157766408
772.280419,803.300757957,1255.22289765,800.835766524,799.196628473,1255.22289765,0.0401671960001,0.625346010035,0.0369753613085,0.034852896449,0.625346010035
501.3333333,501.029539124,421.81233034,501.029539124,508.910868515,421.816682223,0.000605972425572,0.158619021872,0.000605972425572,0.0151147643926,0.158610341255
823.1793961,808.266639574,1514.91180367,814.092524685,981.318313756,1792.03318853,0.0181160468747,0.840317931726,0.0110387498254,0.192107477915,1.17696555213
762.8205128,861.456417468,3285.76951631,925.283857289,706.330787504,2998.14576584,0.129304211165,3.30739533242,0.212977157487,0.0740537575329,2.9303423486
427.9735683,377.115686033,164.447372915,572.750096222,337.127246903,167.671785865,0.118834166486,0.615753436437,0.338283806865,0.212270869339,0.60821929604
589.6103896,674.893276851,723.031892153,513.94266985,600.029801102,730.480030911,0.144642782345,0.226287570413,0.128335119402,0.0176716891116,0.238919876237
273.3131923,376.843209857,886.483844625,377.767889532,450.426268998,891.249824591,0.378796269166,2.24347257871,0.382179492885,0.648022421485,2.26091037572
1090.73724,968.662935208,726.991637307,941.029700463,923.71357516,723.780808473,0.111919076671,0.333486003185,0.137253532791,0.153129148538,0.336429726675
513.5882353,541.308812058,468.606715321,540.798287812,549.966568135,488.086743856,0.0539743219426,0.0875828472837,0.0529802877905,0.0708317097913,0.0496535739942
320.3028217,271.989534401,134.872808517,262.349721238,260.007745027,134.853101779,0.150836283747,0.578920947992,0.180932219562,0.188243975976,0.578982473325
502.7253669,437.665594051,308.680063704,437.039896278,461.245635627,315.79929247,0.129414143651,0.385986695664,0.130658755151,0.0825097240045,0.371825427435
91.6715889,143.473593209,223.862586401,143.44533662,130.274307417,233.748497796,0.565082430997,1.44200617757,0.564774193851,0.421097953905,1.54984669297
175.2430331,247.152109802,225.638505559,236.259374541,141.957866074,225.768579962,0.410339146898,0.287574755855,0.348181267818,0.189937177172,0.288317007348
369.7797357,510.137062319,332.460058636,510.144962286,459.805080235,316.548677759,0.379570087456,0.100924073066,0.379591451436,0.243456673916,0.14395342092
254.0468227,300.140961997,327.813578116,300.27024007,193.509439782,324.6704755,0.18143954255,0.290366770314,0.181948417535,0.238292226113,0.277994631263
225.5720054,543.874537455,239.504536235,543.874537455,333.996562898,239.504536235,1.41109058055,0.0617653365731,1.41109058055,0.480664953551,0.0617653365731
379.1753653,372.083853259,275.699814402,372.126005591,370.092198132,270.28422382,0.0187024598378,0.272896291182,0.0185912914027,0.0239550561541,0.28717883978
616.4579606,784.516267053,365.30021975,779.434324504,716.90872502,374.242917219,0.272619249315,0.407420711391,0.264375471355,0.162948280078,0.392914130179
91.69916435,138.883608313,255.113592519,138.728361953,131.274309209,253.496826745,0.514556967857,1.78207107259,0.512863971404,0.431575850658,1.7644398784
245.2956989,347.021639087,326.961626827,347.021639087,349.697091646,326.953825799,0.414707394558,0.332928495254,0.414707394558,0.425614444991,0.332896692707
161.8569636,240.244912429,366.748829964,240.281065804,309.316630547,366.747087364,0.48430383893,1.26588230625,0.48452720513,0.911049260206,1.26587153995

,0.373877337019,0.739750379133,0.375169958745,0.412936445539,0.747784348128
